key	item	tau
gsed1912	ddicmd136	44.84
gsed1912	ddicmd141	53.23
gsed1912	ddicmd148	55.89
gsed1912	ddifmd001	5.51
gsed1912	ddifmd002	14.59
gsed1912	ddifmm004	20.76
gsed1912	ddifmd007	36.71
gsed1912	ddifmd008	37.17
gsed1912	ddifmm009	33.92
gsed1912	ddifmd010	43.04
gsed1912	ddifmd011	44.53
gsed1912	ddifmm012	45.53
gsed1912	ddifmd013	53.17
gsed1912	ddifmm014	45.37
gsed1912	ddifmd015	57.53
gsed1912	ddifmm016	50.5
gsed1912	ddifmd017	60.87
gsed1912	ddifmd018	59.38
gsed1912	ddifmd020	66.97
gsed1912	ddifmd021	64.17
gsed1912	ddifmd022	65.61
gsed1912	ddifmd023	67.76
gsed1912	ddifmd024	68.32
gsed1912	ddifmd026	69.64
gsed1912	ddifmd027	68.46
gsed1912	ddigmd006	30.17
gsed1912	ddigmd055	26.14
gsed1912	ddigmd057	20
gsed1912	ddigmd058	28.02
gsed1912	ddigmm060	36.48
gsed1912	ddigmd061	33.2
gsed1912	ddigmd062	35.7
gsed1912	ddigmd063	40
gsed1912	ddigmm064	42.82
gsed1912	ddigmm065	43.87
gsed1912	ddigmm066	45.1
gsed1912	ddigmm067	45.1
gsed1912	ddigmd068	49.99
gsed1912	ddigmd069	53.93
gsed1912	ddigmd070	53.44
gsed1912	ddigmd072	59.11
gsed1912	ddigmm073	66.39
gsed1912	ddigmd074	65.97
gsed1912	ddigmd168	53.74
gsed1912	ddigmd268	60.93
gsed1912	denfmd002	35.26
gsed1912	denfmd003	31.33
gsed1912	denfmd004	33
gsed1912	denfmd005	34.5
gsed1912	denfmd006	32.75
gsed1912	denfmd007	32.37
gsed1912	denfmd008	31.18
gsed1912	denfmd009	35.72
gsed1912	denfmd010	37.11
gsed1912	denfmd011	35.51
gsed1912	denfmd013	44.97
gsed1912	denfmd014	44.53
gsed1912	denfmd015	49.74
gsed1912	denfmd017	53.17
gsed1912	denfmd018	57.32
gsed1912	denfmd019	60.87
gsed1912	denfmd023	69.64
gsed1912	denfmd024	73.31
gsed1912	denfmd025	72.53
gsed1912	dengmd008	36.48
gsed1912	dengmd009	31.74
gsed1912	dengmd010	38.51
gsed1912	dengmd011	34.13
gsed1912	dengmd012	43.87
gsed1912	dengmd013	43.74
gsed1912	dengmd014	49.12
gsed1912	dengmd015	47.06
gsed1912	dengmd016	51.38
gsed1912	dengmd017	53.74
gsed1912	dengmd019	56.54
gsed1912	dengmd022	62.01
gsed1912	dengmd024	67.64
gsed1912	denlgd006	30.81
gsed1912	denlgd007	32.04
gsed1912	denlgd008	39.29
gsed1912	denlgd009	34.54
gsed1912	denlgd014	46.89
gsed1912	denlgd015	49.26
gsed1912	denlgd016	51.45
gsed1912	denlgd019	59.81
gsed1912	denlgd023	64.84
gsed1912	denlgd024	67.87
gsed1912	denlgd025	68.23
gsed1912	denlgd028	71.39
gsed1912	denlgd030	72.12
gsed1912	denlgd033	73.71
gsed1912	denlgd036	74.23
gsed1912	densld009	45.67
gsed1912	densld010	46.45
gsed1912	densld011	43.64
gsed1912	dmcfmd002	35.32
gsed1912	dmcfmd003	36.99
gsed1912	dmcfmd004	36.6
gsed1912	dmcfmd005	37.81
gsed1912	dmcfmd006	43.04
gsed1912	dmcfmd007	37.07
gsed1912	dmcfmd009	47.21
gsed1912	dmcfmd010	48.14
gsed1912	dmcfmd011	56.9
gsed1912	dmcgmd002	25.98
gsed1912	dmcgmd003	33.64
gsed1912	dmcgmd004	36.61
gsed1912	dmcgmd005	40.79
gsed1912	dmcgmd006	41.44
gsed1912	dmcgmd007	43.87
gsed1912	dmcgmd008	43.22
gsed1912	dmcgmd009	46.37
gsed1912	dmcgmd010	45.36
gsed1912	dmcgmd011	49.99
gsed1912	dmcgmd012	46.97
gsed1912	dmcgmd013	47.79
gsed1912	dmcgmd014	53.44
gsed1912	dmcgmd016	53.33
gsed1912	dmcgmd017	50.17
gsed1912	dmclgd002	38.72
gsed1912	dmclgd003	47.59
gsed1912	dmclgd004	49.27
gsed1912	dmclgd005	46.14
gsed1912	dmclgd006	47.22
gsed1912	dmclgd007	50.93
gsed1912	dmclgd008	52.33
gsed1912	dmcsld001	28.4
gsed1912	dmcsld002	32.27
gsed1912	dmcsld003	30.57
gsed1912	dmcsld005	31.14
gsed1912	dmcsld006	37.88
gsed1912	dmcsld007	37.24
gsed1912	dmcsld008	37.89
gsed1912	dmcsld009	33.89
gsed1912	dmcsld010	30.63
gsed1912	dmcsld011	37.06
gsed1912	dmcsld018	43.74
gsed1912	dmcsld019	47.52
gsed1912	gricgd006	36.29
gsed1912	gricgd007	35.99
gsed1912	gricgd009	35.3
gsed1912	gricgd012	35.31
gsed1912	gricgd013	36.78
gsed1912	gricgd015	37.05
gsed1912	gricgd017	45.01
gsed1912	gricgd020	47.82
gsed1912	gricgd022	45.27
gsed1912	gricgd023	51.34
gsed1912	gricgd201	49.56
gsed1912	gricgd207	52.16
gsed1912	gricgd213	61.48
gsed1912	gricgd221	62.37
gsed1912	gricgd222	62.27
gsed1912	gricgd304	74.25
gsed1912	gricgd306	76.11
gsed1912	gricgd402	72.76
gsed1912	griehd010	34.8
gsed1912	griehd011	34.08
gsed1912	griehd018	48.49
gsed1912	griehd024	48.75
gsed1912	griehd201	47.46
gsed1912	griehd207	53.17
gsed1912	griehd209	51.79
gsed1912	griehd212	56.54
gsed1912	griehd215	57.61
gsed1912	griehd217	60.32
gsed1912	griehd218	59.45
gsed1912	griehd219	61.76
gsed1912	griehd220	65.36
gsed1912	griehd221	65.39
gsed1912	griehd223	60.87
gsed1912	griehd301	68.22
gsed1912	griehd302	69.87
gsed1912	griehd305	74.51
gsed1912	griehd306	72.53
gsed1912	griehd402	69.67
gsed1912	griehd404	79.73
gsed1912	grigmd010	36.47
gsed1912	grigmd011	35.32
gsed1912	grigmd013	36.48
gsed1912	grigmd014	37.52
gsed1912	grigmd015	37.74
gsed1912	grigmd016	40.95
gsed1912	grigmd017	37.98
gsed1912	grigmd202	47.73
gsed1912	grigmd203	49.99
gsed1912	grigmd205	46.52
gsed1912	grigmd206	49.89
gsed1912	grigmd207	50.38
gsed1912	grigmd208	49.88
gsed1912	grigmd211	52.67
gsed1912	grigmd212	53.6
gsed1912	grigmd214	61.54
gsed1912	grigmd215	63.23
gsed1912	grigmd216	55.5
gsed1912	grigmd217	56.45
gsed1912	grigmd218	54.26
gsed1912	grigmd304	69.47
gsed1912	grigmd305	65.67
gsed1912	grigmd401	71.1
gsed1912	grigmd403	79.7
gsed1912	grigmd404	76.67
gsed1912	grigmd405	75.53
gsed1912	grihsd011	38.2
gsed1912	grihsd013	35.33
gsed1912	grihsd016	44.74
gsed1912	grihsd017	46.3
gsed1912	grihsd018	47.19
gsed1912	grihsd023	47.38
gsed1912	grihsd024	48.42
gsed1912	grihsd207	52.01
gsed1912	grihsd208	51.91
gsed1912	grihsd213	54.72
gsed1912	grihsd214	57.18
gsed1912	grihsd215	63.39
gsed1912	grihsd216	56.4
gsed1912	grihsd217	59.81
gsed1912	grihsd218	64.87
gsed1912	grihsd219	58.88
gsed1912	grihsd220	60.24
gsed1912	grihsd222	62.99
gsed1912	grihsd223	66.17
gsed1912	grihsd224	63.72
gsed1912	grihsd301	68.76
gsed1912	grihsd302	73.98
gsed1912	grihsd303	70.6
gsed1912	grihsd501	72.68
gsed1912	grired304	76.38
gsed1912	grired306	77.44
gsed1912	grired401	78.49
gsed1912	grired402	78.72
gsed1912	iyolgc001	30.81
gsed1912	iyolgc002	29.71
gsed1912	iyolgc003	31.08
gsed1912	iyolgc004	33.03
gsed1912	iyolgc006	40.18
gsed1912	iyolgc013	51.82
gsed1912	iyolgc017	57.1
gsed1912	iyolgc018	59.81
gsed1912	iyolgc020	59.53
gsed1912	iyolgc021	60.89
gsed1912	iyolgc022	61.28
gsed1912	iyolgc023	61.67
gsed1912	iyolgc024	62.4
gsed1912	iyolgc025	63.68
gsed1912	iyolgc026	64.39
gsed1912	iyolgc027	65.34
gsed1912	iyolgc028	65.96
gsed1912	iyolgc029	68.82
gsed1912	iyolgc030	68.24
gsed1912	iyomoc001	26.53
gsed1912	iyomoc004	31.79
gsed1912	iyomoc005	33.97
gsed1912	iyomoc006	33.77
gsed1912	iyomoc007	35.34
gsed1912	iyomoc008	38.45
gsed1912	iyomoc009	37.77
gsed1912	iyomoc011	40.09
gsed1912	iyomoc012	40.63
gsed1912	iyomoc013	41.11
gsed1912	iyomoc014	42.21
gsed1912	iyomoc016	44.19
gsed1912	iyomoc017	43.04
gsed1912	iyomoc018	45.4
gsed1912	iyomoc019	46.08
gsed1912	iyomoc020	48.19
gsed1912	iyomoc021	49.65
gsed1912	iyomoc022	49.92
gsed1912	iyomoc023	50.84
gsed1912	iyomoc024	49.99
gsed1912	iyomoc025	51.32
gsed1912	iyomoc027	52.84
gsed1912	iyomoc028	52.39
gsed1912	iyomoc030	53.17
gsed1912	iyomoc031	57
gsed1912	iyomoc032	57.54
gsed1912	iyomoc037	62.68
gsed1912	iyomoc038	69.64
gsed1912	iyomoc039	69.87
gsed1912	iyomoc040	68.6
gsed1912	iyosec001	30.22
gsed1912	iyosec002	29.72
gsed1912	iyosec003	33.99
gsed1912	iyosec004	29.52
gsed1912	iyosec005	32.38
gsed1912	iyosec006	38.51
gsed1912	kdifmd002	49.89
gsed1912	kdifmd003	52.38
gsed1912	kdifmd012	66.05
gsed1912	kdifmd013	68.45
gsed1912	kdifmd017	68.7
gsed1912	kdifmd018	71.92
gsed1912	kdifmd019	42.88
gsed1912	kdifmd020	46.47
gsed1912	kdifmd023	28.34
gsed1912	kdifmd026	68.37
gsed1912	kdifmd027	71.15
gsed1912	kdifmd141	36.13
gsed1912	kdifmd142	46.5
gsed1912	kdifmd143	50.91
gsed1912	kdifmd144	56.85
gsed1912	kdifmd152	45.9
gsed1912	kdifmd154	61.97
gsed1912	kdifmd162	51.19
gsed1912	kdifmd163	62.63
gsed1912	kdigmd001	41.16
gsed1912	kdigmd002	48.77
gsed1912	kdigmd003	52.93
gsed1912	kdigmd004	66.83
gsed1912	kdigmd005	45.16
gsed1912	kdigmd006	49.99
gsed1912	kdigmd007	62.72
gsed1912	kdigmd008	65.72
gsed1912	kdigmd009	69.87
gsed1912	kdigmd010	76.52
gsed1912	kdigmd011	64.79
gsed1912	kdigmd012	66.67
gsed1912	kdigmd013	54.96
gsed1912	kdigmd014	58.63
gsed1912	kdigmd015	72.24
gsed1912	kdigmd016	78.57
gsed1912	kdigmd017	67.79
gsed1912	kdigmd018	54.28
gsed1912	kdigmd020	57.82
gsed1912	kdigmd021	69.91
gsed1912	kdigmd022	72.7
gsed1912	kdigmd023	79.35
gsed1912	kdigmd026	33.86
gsed1912	kdigmd027	30.7
gsed1912	kdigmd028	32.47
gsed1912	kdigmd029	35.51
gsed1912	kdigmd031	44.06
gsed1912	kdigmd033	50.48
gsed1912	kdigmd034	71.13
gsed1912	macgmd002	68.64
gsed1912	macgmd003	71.51
gsed1912	macgmd041	69.87
gsed1912	mdsgmd006	49.99
gsed1912	mdtfmd001	21.82
gsed1912	mdtfmd002	25.93
gsed1912	mdtfmd003	31.43
gsed1912	mdtfmd004	31.58
gsed1912	mdtfmd005	34.84
gsed1912	mdtfmd006	36.51
gsed1912	mdtfmd007	39.63
gsed1912	mdtfmd008	38.77
gsed1912	mdtfmd009	40.77
gsed1912	mdtfmd010	44.24
gsed1912	mdtfmd011	44.15
gsed1912	mdtfmd012	46.11
gsed1912	mdtfmd014	50.87
gsed1912	mdtfmd015	49.84
gsed1912	mdtfmd016	52.4
gsed1912	mdtfmd017	55.51
gsed1912	mdtfmd018	57.37
gsed1912	mdtfmd019	59.72
gsed1912	mdtfmd020	59.62
gsed1912	mdtfmd021	60.89
gsed1912	mdtfmd022	60.78
gsed1912	mdtfmd023	63.54
gsed1912	mdtfmd024	64.18
gsed1912	mdtfmd025	64.62
gsed1912	mdtfmd026	65.8
gsed1912	mdtfmd027	67.5
gsed1912	mdtfmd028	68.72
gsed1912	mdtfmd029	69.31
gsed1912	mdtfmd030	68.74
gsed1912	mdtfmd031	69.59
gsed1912	mdtfmd032	69.64
gsed1912	mdtfmd033	72.05
gsed1912	mdtfmd034	77.08
gsed1912	mdtgmd001	20.04
gsed1912	mdtgmd002	25.85
gsed1912	mdtgmd003	30.76
gsed1912	mdtgmd004	27.4
gsed1912	mdtgmd005	31.18
gsed1912	mdtgmd006	33.66
gsed1912	mdtgmd007	33.02
gsed1912	mdtgmd008	36.48
gsed1912	mdtgmd009	37.57
gsed1912	mdtgmd010	40.03
gsed1912	mdtgmd011	44.03
gsed1912	mdtgmd012	43.87
gsed1912	mdtgmd013	46.12
gsed1912	mdtgmd014	48.18
gsed1912	mdtgmd015	49.49
gsed1912	mdtgmd016	49.99
gsed1912	mdtgmd017	53.37
gsed1912	mdtgmd018	53.87
gsed1912	mdtgmd019	56.74
gsed1912	mdtgmd020	60.35
gsed1912	mdtgmd021	58.31
gsed1912	mdtgmd022	65.28
gsed1912	mdtgmd023	65.36
gsed1912	mdtgmd024	64.38
gsed1912	mdtgmd025	65.84
gsed1912	mdtgmd026	66.32
gsed1912	mdtgmd027	68.26
gsed1912	mdtgmd028	68.84
gsed1912	mdtgmd029	66.62
gsed1912	mdtgmd030	70.38
gsed1912	mdtgmd031	68.5
gsed1912	mdtgmd032	69.72
gsed1912	mdtgmd033	73.92
gsed1912	mdtgmd034	74.14
gsed1912	mdtlgd001	17.21
gsed1912	mdtlgd002	22.39
gsed1912	mdtlgd003	31.26
gsed1912	mdtlgd004	30.81
gsed1912	mdtlgd007	45.11
gsed1912	mdtlgd008	45.63
gsed1912	mdtlgd009	50.73
gsed1912	mdtlgd010	53.42
gsed1912	mdtlgd013	57.23
gsed1912	mdtlgd014	59.9
gsed1912	mdtlgd015	59.67
gsed1912	mdtlgd016	61.03
gsed1912	mdtlgd017	62.91
gsed1912	mdtlgd018	62.91
gsed1912	mdtlgd019	62.45
gsed1912	mdtlgd020	63.24
gsed1912	mdtlgd021	64.12
gsed1912	mdtlgd023	66.33
gsed1912	mdtlgd024	68.37
gsed1912	mdtlgd025	68.09
gsed1912	mdtlgd026	68.86
gsed1912	mdtlgd027	69
gsed1912	mdtlgd028	69.76
gsed1912	mdtlgd029	70.07
gsed1912	mdtlgd030	70.62
gsed1912	mdtlgd031	69.1
gsed1912	mdtlgd032	74.2
gsed1912	mdtlgd033	74.66
gsed1912	mdtlgd034	76.31
gsed1912	mdtsed001	14
gsed1912	mdtsed002	24.5
gsed1912	mdtsed003	27.14
gsed1912	mdtsed004	26.87
gsed1912	mdtsed005	31.31
gsed1912	mdtsed006	36.6
gsed1912	mdtsed007	38.57
gsed1912	mdtsed008	40.47
gsed1912	mdtsed009	42.35
gsed1912	mdtsed010	48.48
gsed1912	mdtsed011	49.38
gsed1912	mdtsed012	49.66
gsed1912	mdtsed013	52.37
gsed1912	mdtsed014	52.93
gsed1912	mdtsed016	57.38
gsed1912	mdtsed017	57.7
gsed1912	mdtsed018	57.93
gsed1912	mdtsed019	58.75
gsed1912	mdtsed020	61.13
gsed1912	mdtsed021	60.6
gsed1912	mdtsed022	60.15
gsed1912	mdtsed023	60.66
gsed1912	mdtsed024	62.03
gsed1912	mdtsed025	62.22
gsed1912	mdtsed026	64.11
gsed1912	mdtsed027	63.28
gsed1912	mdtsed028	67.56
gsed1912	mdtsed029	68.61
gsed1912	mdtsed032	70.26
gsed1912	mdtsed033	69.86
gsed1912	pegfmd002	72.43
gsed1912	sbivsd003	65.08
gsed1912	sbiwmd007	73.41
gsed1912	sbiwmd008	72.18
gsed1912	sbiwmd009	73.29
gsed1912	sbiwmd010	75.44
gsed1912	sgrehd012	36.82
gsed1912	sgrfmd016	34.89
gsed1912	sgrfmd017	35.58
gsed1912	sgrgmd018	37.23
gsed1912	sgrgmd022	39.35
gsed1912	sgrhsd010	36.74
gsed1912	sgrhsd015	38.47
gsed1912	sgrred006	35.42
gsed1912	sgrred008	36.19
gsed1912	sgrred009	35.17
gsed1912	sgrred010	35.99
gsed1912	sgrred016	35.5
gsed1912	sgrred018	33.56
gsed1912	sgrred025	48.21
gsed1912	sgrred030	48.4
gsed1912	sgrred032	48.3
gsed1912	sgrred035	50.47
gsed1912	sgrred036	50.06
gsed1912	sgrred041	51.49
gsed1912	tepcod010	72.53
gsed1912	tepcod133	69.76
gsed1912	teplgd002	67.76
gsed1912	teplgd018	71.02
gsed1912	teplgd020	68.69
gsed1912	teplgd022	69.59
gsed1912	teplgd023	67.72
gsed1912	teplgd025	67.71
gsed1912	teplgd031	70.97
gsed1912	teplgd032	69.8
gsed1912	teplgd034	70.97
gsed1912	teplgd035	69.44
gsed1912	teplgd036	69.2
gsed1912	teplgd040	72.8
gsed1912	teplgd281	68.58
gsed1912	teplgd282	71.14
gsed1912	teplgd283	70.59
gsed1912	teplgd291	69.9
gsed1912	teplgd293	68.19
gsed1912	teplgd301	71.04
gsed1912	teplgd302	70.34
gsed1912	teplgd303	71.38
gsed1912	teplgd391	70.87
gsed1912	teplgd392	70.51
gsed1912	teplgd393	71.01
gsed1912	teplgd394	72.32
gsed1912	tepmod005	67.2
gsed1912	tepmod006	69.03
gsed1912	tepmod009	69.64
gsed1912	tepmod049	70.55
gsed1912	tepmod442	69.87
gsed1912	vinxxc004	59.07
gsed1912	vinxxc006	52.1
gsed1912	vinxxc007	52.12
gsed1912	vinxxc008	53.04
gsed1912	vinxxc013	56.62
gsed1912	vinxxc015	59.84
gsed1912	vinxxc016	59.81
gsed1912	vinxxc019	61.1
gsed1912	vinxxc021	58.07
gsed1912	vinxxc024	60.11
gsed1912	vinxxc029	57.08
gsed1912	vinxxc030	60.09
gsed1912	vinxxc037	60.53
gsed1912	vinxxc038	60.21
gsed1912	vinxxc041	61.86
gsed1912	vinxxc046	61.73
gsed1912	vinxxc048	60.09
